"phrase_id","idiom_id","phrase"
"42","22","Motto trenera „bez bólu nie ma zysku” zmotywowało drużynę do cięższych treningów niż kiedykolwiek wcześniej"
"10","23","Mimo napiętego terminu Maria była czujna i złożyła raport wcześniej"
"11","23","Biorąc pod uwagę tak wiele nieprzewidywalnych zmian na rynku, niezwykle ważne jest, aby doradca finansowy był na bieżąco"
"12","23","Szybka reakcja Jacka na nieoczekiwany problem pokazała wszystkim, że naprawdę jest na bieżąco"
"4","24","Myślałem, że poważnie myśli o wygraniu na loterii, ale okazało się, że po prostu sobie ze mnie żartował"
"5","24","Kiedy powiedziała mi, że potrafi mówić siedmioma językami, wiedziałem, że robi sobie ze mnie jaja"
"6","24","Lubi robić sobie żarty ze swojego brata, opowiadając mu skandaliczne historie"
"16","25","Po otrzymaniu rozczarowujących wieści wzięła głęboki oddech i postanowiła, że nadszedł czas, aby się ogarnąć i ruszyć dalej"
"17","25","Pomimo otaczającego go chaosu wiedział, że musi zebrać się w sobie, aby poprowadzić swój zespół przez kryzys"
"18","25","Czując się przytłoczonym ilością pracy, wyszedł na chwilę, aby zebrać myśli i otrząsnąć się, po czym wrócił do biurka"
"58","26","Jesteśmy w drodze już pięć godzin i nie mamy żadnych problemów. Jak dotąd wszystko jest w porządku."
"59","26","Termin realizacji projektu zbliża się wielkimi krokami, a zespół pracuje zgodnie z planem. Jak dotąd wszystko idzie dobrze"
"60","26","Trzymam się nowej diety już od tygodnia i czuję się świetnie, jak dotąd wszystko jest dobrze"
"88","27","Właśnie rozmawialiśmy o tym, że nie widzieliśmy Toma od wieków, a mówiąc o diable, wszedł przez drzwi"
"89","27","Opowiadałem Sarze o polityce nowego menedżera, gdy, o wilku mowa, niespodziewanie dołączył do naszego spotkania"
"90","27","Kiedy plotkowaliśmy o jej osobliwych wyborach modowych, mówiąc o diable, weszła do biura w neonowozielonym kapeluszu"
"82","28","Po miesiącach ciągłych opóźnień i braku komunikacji ze strony wykonawcy, stłuczone okno było ostatnią kroplą, która przelała czarę goryczy dla Emily"
"83","28","Tim był cierpliwy wobec swoich hałaśliwych sąsiadów, ale kiedy w środku tygodnia zorganizowali kolejną głośną imprezę, była to ostatnia kropla"
"84","28","Kiedy kierownik ogłosił kolejną obniżkę pensji, była to ostatnia kropla, która przelała czarę goryczy i pracownicy zdecydowali się na strajk"
"52","29","Życie w mieście, ale posiadanie domu na wsi pozwala jej cieszyć się najlepszymi cechami obu światów"
"53","29","Pracując zdalnie dla firmy z siedzibą w Paryżu, może cieszyć się tym, co najlepsze z obu światów: międzynarodową karierą bez opuszczania rodzinnego miasta"
"54","29","Dzięki swojemu samochodowi hybrydowemu zyskuje to, co najlepsze z obu światów: wydajność napędu elektrycznego i zasięg silnika benzynowego"
"103","30","Całe popołudnie spędziliśmy na grach i rozmowach, a zanim się obejrzeliśmy, czas leci, gdy dobrze się bawisz"
"104","30","Na spotkaniu rodzinnym byliśmy tak zajęci rozmową i śmiechem, że czas leci, gdy się dobrze bawisz"
"105","30","Podczas naszych wakacji każdy dzień zdawał się mijać w mgnieniu oka, bo czas leci, gdy dobrze się bawisz"
"85","31","Kiedy termin oddania projektu został przesunięty o tydzień, Sarah zdenerwowała się nieoczekiwaną zmianą"
"86","31","Eddie ma tendencję do wpadania w złość, gdy ktoś proponuje mu nowy sposób robienia czegoś"
"87","31","Nie ma potrzeby denerwować się z powodu małego błędu, możemy go łatwo naprawić"
"106","32","Sarah już spóźniła się na spotkanie, a co gorsza, zorientowała się, że zostawiła notatki z prezentacji w domu"
"107","32","Burza spowodowała przerwę w dostawie prądu w całym sąsiedztwie, a co gorsza, nie udało się uruchomić zapasowego generatora"
"108","32","Tom zapomniał parasola, a co gorsza, zaczął padać deszcz, gdy tylko wyszedł z biura"
"19","33","Maria postanowiła dziś zostać w domu i nie iść do pracy, ponieważ źle się czuła"
"20","33","Mimo że nie czuł się najlepiej, Jackowi udało się ukończyć swój raport na czas"
"21","33","Po przeziębieniu Emily spędziła weekend w kiepskiej pogodzie i odpoczywała w łóżku"
"7","34","Nie ma potrzeby martwić się teraz o budżet na projekt na przyszły rok; zrobimy to, kiedy do tego dojdziemy"
"8","34","Jeśli zaczniemy myśleć o każdym możliwym problemie, nigdy nie zaczniemy, więc po prostu przejdźmy przez ten most, kiedy do niego dotrzemy"
"9","34","Aktualizacja oprogramowania może powodować pewne problemy, ale przejdziemy przez ten most, gdy do niego dojdziemy i odpowiednio to naprawimy"
"49","35","Po przeczytaniu skomplikowanego artykułu badawczego zajęło mi trochę czasu, zanim zrozumiałem nowe koncepcje naukowe, które w nim przedstawiono"
"50","35","Nowa aktualizacja oprogramowania jest tak inna, że całemu zespołowi zajmuje trochę czasu, aby się z nią oswoić"
"51","35","Pomimo jasnych instrukcji wciąż nie mogę pojąć, jak działa nowa maszyna"
"70","36","W tym tygodniu pogoda była nieznośnie gorąca, można to powiedzieć po raz kolejny"
"71","36","Po wypróbowaniu nowej restauracji w centrum miasta zgodziliśmy się, że był to najlepszy posiłek, jaki jedliśmy od lat i można to powtórzyć"
"72","36","Kiedy wspomniała, jak chaotyczny był poranny dojazd do pracy, wszyscy inni w pociągu pokiwali głowami na znak zgody, możesz to powtórzyć"
"61","37","Kiedy nagle zabrakło prądu, zapytałem sąsiada, co się dzieje, a on tylko wzruszył ramionami i powiedział, że jego przypuszczenia są tak samo dobre jak moje"
"62","37","Po godzinach prób naprawy zepsutej drukarki Jake w końcu przyznał się do porażki i powiedział swojemu koledze, że jego przypuszczenia są tak samo dobre jak moje"
"63","37","Kiedy tajemnicza paczka dotarła pod nasze drzwi, moja siostra zapytała, od kogo pochodzi, a ja odpowiedziałam, że ty zgadujesz tak samo dobrze jak ja"
