"phrase_id","idiom_id","phrase"
"5","24","Kiedy powiedziała mi, że zna siedem języków, wiedziałam, że mnie naciąga."
"6","24","Lubi ciągnąć za nogę brata, opowiadając mu oburzające historie."
"16","25","Po otrzymaniu rozczarowującej wiadomości, wzięła głęboki oddech i zdecydowała, że nadszedł czas, aby wziąć się w garść i iść do przodu"
"17","25","Pomimo chaosu wokół niego, wiedział, że musi się pozbierać, by poprowadzić swój zespół przez kryzys."
"18","25","Czuł się przytłoczony pracą, wyszedł na chwilę, by zebrać myśli i zebrać się do kupy, zanim wróci do biurka."
"58","26","Jesteśmy w trasie od pięciu godzin bez żadnych problemów; jak dotąd dobrze"
"59","26","Zbliża się termin projektu, a zespół jest na dobrej drodze; jak dotąd dobrze"
"60","26","Od tygodnia trzymam się nowej diety i czuję się świetnie."
"88","27","Rozmawialiśmy o tym, że nie widzieliśmy Toma od wieków, a o wilku mowa, wszedł przez drzwi."
"89","27","Mówiłem Sarze o polityce nowego kierownika, kiedy, mówiąc o diable, niespodziewanie dołączył do naszego spotkania."
"90","27","Jak plotkowaliśmy o jej osobliwych wyborach mody, mówiąc o diable, wtargnęła do biura w neonowym zielonym kapeluszu"
"82","28","Po miesiącach ciągłych opóźnień i błędnej komunikacji z wykonawcą, wybite okno było ostatnią słomą dla Emily."
"83","28","Tim był cierpliwy ze swoimi głośnymi sąsiadami, ale kiedy gościli kolejną głośną imprezę w tygodniu, to była ostatnia słomka."
"84","28","Kiedy kierownik ogłosił kolejną redukcję płac, to była ostatnia kropla, a pracownicy zdecydowali się na strajk."
"52","29","Życie w mieście, ale posiadanie domu na wsi pozwala jej cieszyć się najlepszym z obu światów"
"53","29","Pracując zdalnie dla firmy z siedzibą w Paryżu, dostaje najlepsze z obu światów: międzynarodową karierę bez opuszczania swojego rodzinnego miasta"
"54","29","Z jej hybrydowy samochód, dostaje najlepsze z obu światów: wydajność energii elektrycznej i zakres silnika benzynowego"
"103","30","Spędziliśmy całe popołudnie grając w gry i rozmawiając, i zanim się zorientowaliśmy, czas leci, kiedy dobrze się bawisz"
"104","30","Na zjeździe rodzinnym byliśmy tak zajęci nadrabianiem zaległości i śmiechem, że czas leci, kiedy dobrze się bawisz."
"105","30","W czasie naszych wakacji, każdy dzień wydawał się mijać w mgnieniu oka, ponieważ czas leci, gdy dobrze się bawisz."
"85","31","Kiedy termin realizacji projektu został przesunięty o tydzień, Sarah zaczęła wariować z powodu niespodziewanej zmiany."
"86","31","Eddie ma tendencję do wymykania się z formy, kiedy ktoś sugeruje nowy sposób robienia rzeczy."
"87","31","Nie ma potrzeby wyginać się z formy przez mały błąd; możemy łatwo go naprawić"
"106","32","Sarah już się spóźniła na spotkanie, a żeby było gorzej, zrozumiała, że zostawiła notatki z prezentacji w domu."
"107","32","Burza zniszczyła zasilanie w całej okolicy, a co gorsza, zapasowy generator nie zaczął działać."
"108","32","Tom zapomniał parasolki, a żeby było gorzej, zaczął wylewać, gdy wychodził z biura."
"19","33","Maria postanowiła zostać dziś w domu z pracy, bo czuła się nieswojo."
"20","33","Mimo, że był nieprzytomny, Jack zdążył skończyć raport na czas."
"21","33","Po przeziębieniu, Emily spędziła weekend pod pogodą i odpoczywała w łóżku"
"7","34","Nie ma potrzeby martwić się o budżet na przyszły projekt w tej chwili; przekroczymy ten most, kiedy do niego dojdziemy"
"8","34","Jeśli zaczniemy myśleć o każdym możliwym problemie, nigdy nie zaczniemy, więc przejdźmy przez ten most, kiedy do niego dojdziemy."
"9","34","Aktualizacja oprogramowania może spowodować pewne problemy, ale przejdziemy przez ten most, kiedy do niego dojdziemy i odpowiednio to naprawimy."
"49","35","Po przeczytaniu złożonej pracy badawczej, zajęło mi trochę czasu, aby owinąć głowę wokół nowych naukowych koncepcji przedstawionych"
"50","35","Nowa aktualizacja oprogramowania jest tak inna, że cały zespół potrzebuje trochę czasu, by się nią zająć."
"51","35","Pomimo jasnych instrukcji, wciąż staram się zrozumieć, jak działa nowa maszyna."
"70","36","Pogoda w tym tygodniu była nieznośnie gorąca; można to powtórzyć"
"71","36","Po wypróbowaniu nowej restauracji w centrum, zgodziliśmy się, że to najlepszy posiłek jaki mieliśmy od wieków, i możesz to powtórzyć."
"72","36","Kiedy wspomniała, jak chaotyczny był poranny dojazd, wszyscy inni w pociągu kiwali głową, możesz to powtórzyć."
"61","37","Kiedy nagle zgasło zasilanie, zapytałem sąsiada, co się dzieje, a on po prostu wzruszył ramionami i powiedział, że twoje przypuszczenie jest równie dobre jak moje."
"62","37","Po godzinach prób naprawienia zepsutej drukarki, Jake w końcu przyznał się do porażki i powiedział swojemu koledze, że twoje przypuszczenie jest równie dobre jak moje."
"63","37","Kiedy tajemnicza paczka przyszła pod nasze drzwi, moja siostra zapytała, od kogo to jest, a ja odpowiedziałem, że twoje przypuszczenie jest równie dobre jak moje."
